Unnamed: 0,average_length(inches)),average_weight(ounces)),ph_of_water,life_span,idlewater,lakes,ponds,rivers,slowmovingwaters,Black_and_Orange,Calico,Green_and_Chocolate,Orange,Red_and_Silver,Red_and_White_Bi_Color,Reddish_Orange,White,Yellow,Female,Male
305,15.77,11.53,7.7,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1875,16.81,12.79,7.4,25.6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1087,3.49,12.91,7.2,5.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1460,15.4,13.54,7.1,18.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1838,6.04,10.33,7.8,23.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1538,2.63,11.32,7.1,9.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
585,1.0,18.96,6.1,13.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1391,12.19,12.04,6.6,23.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
590,1.35,12.38,6.1,26.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
562,16.86,9.91,7.6,10.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
789,15.02,17.57,6.7,15.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1570,1.0,15.53,6.7,16.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
604,1.0,9.52,7.2,5.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1561,3.49,17.59,7.0,6.3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
645,1.87,9.8,6.3,9.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
213,6.74,18.02,6.7,25.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
280,12.1,16.9,6.7,18.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1415,8.48,4.68,6.7,5.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1274,4.65,13.52,6.2,5.8,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
1342,3.44,5.76,6.3,23.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1410,1.0,18.6,7.6,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1253,13.12,11.1,7.0,27.5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
359,6.83,11.78,6.4,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
950,2.97,7.76,7.6,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1998,4.52,18.47,7.7,13.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1626,12.37,13.75,7.6,12.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
921,13.24,9.35,6.7,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
289,17.1,13.54,6.6,26.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
270,5.46,17.45,6.6,23.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1232,6.02,17.54,7.0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
513,17.05,18.96,6.3,28.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
853,18.77,11.39,6.4,9.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1537,13.2,13.6,6.3,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1656,6.64,13.83,7.0,22.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
895,6.66,11.73,6.9,5.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1268,17.13,5.31,6.3,4.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
647,11.14,11.53,7.6,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1744,1.07,11.69,6.3,19.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
774,14.22,8.95,7.4,27.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1424,9.07,18.77,6.0,25.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1856,16.61,2.91,7.0,15.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1473,18.35,13.99,7.0,2.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1382,16.94,18.61,7.1,26.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1817,6.96,12.94,7.3,16.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1728,7.72,17.71,6.6,22.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
548,17.32,15.45,7.5,13.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
425,4.19,14.12,6.6,15.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1736,4.31,18.94,7.2,11.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1436,1.0,12.13,7.5,3.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1964,7.44,9.38,6.3,7.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1122,2.44,12.92,6.8,13.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
346,15.97,4.63,6.0,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
247,1.0,15.98,6.0,20.3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1846,12.94,12.42,6.0,12.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
596,7.92,18.96,7.0,3.9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1870,4.24,5.43,7.0,3.9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
752,14.45,4.94,6.3,6.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
902,13.17,4.28,6.6,19.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
956,16.05,17.81,6.3,5.1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1393,8.18,10.72,6.0,21.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1140,16.49,18.14,6.1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1439,6.95,13.21,6.2,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1752,1.73,12.11,6.8,11.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
958,1.53,12.5,6.4,23.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1299,1.0,6.14,7.4,19.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
55,3.03,4.42,6.5,5.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
761,1.0,15.83,7.0,16.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1768,16.03,16.69,6.2,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1104,8.24,13.75,7.8,23.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
708,18.1,12.07,6.6,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
304,16.94,9.58,7.0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
595,3.57,12.5,6.4,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1763,1.0,18.95,6.1,14.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1359,10.19,9.68,6.2,26.1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
578,12.42,14.78,7.7,13.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1252,9.71,16.1,6.8,25.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
819,16.31,18.7,6.4,8.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1088,1.0,12.67,6.1,25.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1043,13.73,18.96,6.7,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
912,2.93,10.5,7.7,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1638,17.29,9.94,6.2,9.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
355,3.17,16.91,7.3,23.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1142,5.36,14.75,7.1,15.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
862,12.61,16.15,6.1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1923,15.05,7.48,6.4,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1593,2.84,16.12,6.1,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
1022,15.96,11.42,7.3,26.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
951,10.21,10.0,6.0,21.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1625,10.77,16.93,7.4,19.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
309,15.84,18.62,6.9,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
345,1.0,9.74,6.9,7.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1196,2.59,8.62,6.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
925,12.24,9.19,6.8,6.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
863,14.72,13.16,6.2,8.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
304,1.25,16.74,7.1,14.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1321,6.5,18.77,7.7,27.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1790,15.37,6.58,7.3,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1393,16.34,11.0,7.6,3.3,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1788,13.2,15.56,7.0,26.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
717,3.35,18.23,7.8,18.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
245,9.92,15.05,6.4,21.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
675,17.15,11.56,7.3,6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1437,17.3,17.68,6.7,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
905,17.26,17.04,6.3,15.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
633,16.46,17.82,7.1,12.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1454,5.12,6.35,6.2,24.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
416,17.68,14.05,6.2,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1574,5.33,17.53,6.4,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1198,15.92,12.89,6.1,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1566,5.73,18.96,7.4,14.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1408,3.79,17.64,6.3,25.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1084,13.19,12.78,7.1,21.9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
960,1.73,11.37,7.9,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71,12.9,15.29,6.6,4.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
696,15.16,18.48,6.2,10.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
708,11.76,9.06,6.7,8.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
698,6.41,12.47,6.2,22.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1754,15.42,12.67,7.7,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
463,16.39,11.58,6.3,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1614,5.68,12.28,6.0,24.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
915,4.7,6.27,7.5,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
703,1.0,15.64,6.6,16.6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
619,3.37,16.44,6.7,11.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
973,16.36,12.2,6.6,4.8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1043,6.2,16.81,6.8,28.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1901,17.55,5.94,6.4,26.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1075,6.2,7.03,7.6,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1499,6.68,15.3,6.2,14.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
941,1.08,11.21,7.6,25.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1311,2.95,16.52,6.0,4.4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
170,16.01,15.86,6.6,19.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
833,17.67,15.0,6.1,3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1583,11.79,18.43,6.6,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,15.86,12.91,6.0,5.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
780,6.26,13.96,7.1,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1530,16.08,8.18,6.6,17.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
361,6.39,13.92,6.7,16.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1643,16.92,14.7,7.5,27.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1196,10.97,8.57,6.3,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
552,17.81,17.96,7.4,21.8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1246,6.83,16.94,6.3,9.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1105,4.1,6.39,6.3,13.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1908,11.12,12.81,6.1,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
968,15.43,17.65,6.7,12.7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
768,13.74,17.36,7.5,6.6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
322,10.44,3.47,6.2,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1008,8.29,17.05,6.2,25.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
814,6.29,9.82,6.0,10.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
764,1.57,4.81,6.7,12.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1170,7.07,13.97,7.5,19.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1311,17.8,8.91,6.4,3.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,15.35,12.91,6.9,20.7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1256,5.23,16.0,6.4,6.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
841,12.25,9.37,7.4,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
607,2.96,16.68,6.3,10.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1681,5.49,10.36,6.3,25.6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1039,2.62,18.16,6.2,19.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1924,14.71,14.91,7.0,4.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1355,16.61,10.59,6.1,18.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1134,10.7,10.41,7.1,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1291,11.2,16.94,6.0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1103,16.27,10.92,7.5,19.7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
448,3.12,13.73,6.5,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
904,13.91,18.12,6.9,24.9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1190,2.61,12.68,6.3,9.3,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1375,16.7,13.26,6.7,10.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1451,13.76,17.24,7.2,28.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1849,13.24,6.15,6.8,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1188,1.59,10.06,7.7,26.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
1431,4.25,14.63,6.1,20.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1543,15.66,4.37,6.1,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
980,13.81,17.82,6.2,25.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1500,1.75,12.54,6.3,25.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1930,15.25,18.96,6.6,12.1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
881,6.78,8.33,7.2,7.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1416,7.76,13.15,6.3,4.6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1964,10.6,17.04,7.0,25.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1278,6.75,9.96,7.2,25.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
669,13.84,11.85,6.2,1.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1418,2.12,14.19,6.6,20.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1707,7.12,14.44,6.3,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
237,4.43,13.54,7.2,9.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1785,17.15,13.73,6.0,16.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1873,2.55,9.61,7.1,17.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1350,1.82,10.07,6.2,23.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
672,17.42,12.41,7.1,11.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
255,6.04,9.17,6.2,13.4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1135,1.0,18.69,6.2,8.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
932,2.91,17.29,6.2,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1759,4.55,13.36,6.7,4.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
816,15.35,11.57,6.3,4.5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1560,1.22,15.01,7.0,19.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1502,18.02,12.0,6.5,17.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1498,14.01,18.61,7.4,25.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1279,2.77,12.15,7.3,10.9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
838,16.88,16.63,7.7,14.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1081,3.02,5.33,6.4,5.3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1746,14.93,10.72,6.4,21.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
508,12.17,11.78,6.9,22.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
707,13.13,18.34,7.2,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1583,16.4,10.51,6.7,5.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1105,1.88,12.89,6.1,25.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
251,9.58,10.32,7.3,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
411,16.49,6.2,6.9,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1574,10.87,4.63,6.6,27.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1570,10.68,16.2,6.1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1845,10.84,13.61,7.6,20.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1896,5.85,7.71,6.2,24.9,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
1594,3.76,15.74,7.7,26.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
728,11.07,16.08,6.3,13.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
374,13.86,16.78,6.1,12.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
884,10.6,14.26,6.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
962,6.71,17.51,6.2,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
586,16.83,11.26,6.0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
814,9.19,16.1,6.7,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
901,13.91,15.93,6.2,19.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
832,4.31,4.49,6.6,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,15.75,18.37,6.2,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
890,4.29,16.22,6.1,5.8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1407,5.24,12.25,6.6,23.4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1344,1.53,11.84,6.0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1098,11.37,4.71,6.1,27.6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1545,2.3,4.41,7.3,9.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
925,7.91,17.69,6.3,5.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
867,14.52,13.53,7.3,21.6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
1005,12.63,18.58,6.0,10.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
283,16.59,12.17,7.6,16.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1249,3.88,18.63,7.5,7.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
889,2.45,12.93,7.0,14.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1542,11.43,10.77,6.0,26.3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
173,1.67,18.17,7.1,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1382,2.55,10.65,6.2,5.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
895,16.73,9.2,6.9,13.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1442,16.4,13.09,7.3,3.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1895,13.31,18.96,7.8,19.5,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0
927,2.1,18.96,6.3,3.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
242,16.6,15.73,7.4,20.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
947,11.49,15.03,7.1,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,15.93,9.99,6.4,25.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1927,17.7,16.99,6.1,4.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1980,16.64,10.76,6.3,17.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1176,1.55,8.49,6.4,12.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1579,5.48,11.26,6.3,22.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1715,1.01,18.96,7.2,24.9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1015,15.98,17.76,6.3,12.6,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1294,11.28,13.23,6.7,25.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1844,2.75,14.22,7.5,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1171,9.46,11.05,6.3,3.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1238,12.4,18.26,6.7,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
692,13.77,12.92,7.3,25.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
410,17.36,17.28,7.6,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
931,2.53,12.81,7.3,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1509,10.39,17.99,6.0,25.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1059,16.43,17.97,7.3,5.6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
859,11.01,11.55,6.1,3.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
702,17.6,17.49,7.5,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
900,15.93,18.23,6.4,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1126,16.21,17.4,6.3,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1232,17.17,11.79,7.3,4.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
945,16.6,10.37,6.9,24.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1999,16.15,16.69,6.3,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1075,10.32,17.76,6.9,25.3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1121,5.51,17.86,7.0,24.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
503,17.51,16.07,7.8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1190,13.72,16.96,7.6,15.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1845,16.22,5.44,6.1,14.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1763,10.72,5.28,7.8,6.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1930,17.08,17.2,6.7,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
851,12.05,17.67,7.1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777,10.71,18.08,6.0,16.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1415,16.59,16.23,6.1,2.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1289,2.72,5.78,7.3,10.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,8.28,11.81,7.1,10.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
735,3.89,17.34,7.4,9.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
